,Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
1882,9/23/2020,153070,Male,38.0,Single,Minnesota,Basic,Unemployment,PayPal,0.0,1450.28
1883,9/23/2020,153071,Female,21.0,Married,Colorado,Platinum,Unemployment,PayPal,1.0,
1884,9/23/2020,153072,Male,31.0,Married,Ohio,Platinum,Employees,PayPal,1.0,2870.05
1885,9/24/2020,153073,Male,35.0,Single,Pennsylvania,Silver,Employees,PayPal,0.0,1645.67
1886,9/24/2020,153074,Female,71.0,Married,Arkansas,Basic,workers,PayPal,1.0,88.8
1887,9/24/2020,153075,Male,61.0,Single,Vermont,Basic,workers,Other,1.0,1840.99
1888,9/25/2020,153076,Female,49.0,Married,North Dakota,Basic,Employees,Other,1.0,
1889,9/25/2020,153077,Male,16.0,Married,Kansas,Missing,self-employed,Card,1.0,1974.17
1890,9/25/2020,153078,Male,20.0,Married,Nevada,Platinum,self-employed,Other,0.0,2509.53
1891,9/26/2020,153079,Male,48.0,Married,Rhode Island,Basic,Unemployment,PayPal,0.0,164.35
1892,9/27/2020,153080,Female,27.0,Single,Minnesota,Platinum,Employees,Card,0.0,1344.98
1893,9/27/2020,153081,Female,,Married,Maine,Silver,Employees,Card,1.0,1169.16
1894,9/27/2020,153082,Male,40.0,Married,Rhode Island,Missing,Unemployment,PayPal,1.0,1753.77
1895,9/27/2020,153083,Female,62.0,Single,Missouri,Basic,workers,Card,1.0,267.21
1896,9/27/2020,153084,Male,16.0,Single,Iowa,Silver,workers,PayPal,1.0,1048.26
1897,9/28/2020,153085,Male,49.0,Married,New Jersey,Basic,workers,Card,1.0,1778.27
1898,9/28/2020,153086,Male,40.0,Married,Kentucky,Basic,workers,Card,0.0,1093.36
1899,9/28/2020,153087,Female,42.0,Single,California,Basic,workers,PayPal,1.0,
1900,9/28/2020,153088,Female,51.0,Single,Massachusetts,Basic,workers,Card,1.0,2724.02
1901,9/29/2020,153089,Female,44.0,Single,Maine,Missing,Unemployment,Card,1.0,1619.53
1902,9/29/2020,153090,Female,43.0,Single,New York,Platinum,self-employed,Card,,2793.87
1903,9/29/2020,153091,Male,16.0,Married,Mississippi,Gold,Employees,Card,1.0,1342.6
1904,9/29/2020,153092,Male,54.0,Married,Alaska,Basic,workers,Other,1.0,2977.82
1905,9/29/2020,153093,Female,78.0,Single,Delaware,Silver,Employees,Other,0.0,1986.97
1906,9/29/2020,153094,Female,48.0,Married,Connecticut,Gold,workers,Card,1.0,2559.26
1907,10/1/2020,153095,Male,49.0,Single,South Carolina,Basic,Employees,PayPal,1.0,
1908,10/1/2020,153096,Male,30.0,Single,Minnesota,Basic,workers,PayPal,0.0,1578.74
1909,10/1/2020,153097,Female,66.0,Single,Utah,Missing,workers,Card,1.0,726.0
1910,10/2/2020,153098,Female,60.0,Single,Kentucky,Basic,Employees,PayPal,,
1911,10/2/2020,153099,Male,32.0,Single,Pennsylvania,Basic,Employees,PayPal,1.0,2403.94
1912,10/2/2020,153100,Female,30.0,Married,New Mexico,Silver,self-employed,Card,1.0,2709.67
1913,10/2/2020,153101,Male,55.0,Married,Indiana,Gold,workers,PayPal,1.0,
1914,10/3/2020,153102,Female,47.0,Married,Alaska,Basic,workers,Other,1.0,2970.0
1915,10/4/2020,153103,Female,35.0,Single,Georgia,Platinum,workers,Card,0.0,423.77
1916,10/4/2020,153104,Male,37.0,Single,Rhode Island,Platinum,Employees,PayPal,1.0,1044.41
1917,10/5/2020,153105,Male,27.0,Single,Connecticut,Silver,workers,PayPal,1.0,985.3
1918,10/5/2020,153106,Female,30.0,Married,Virginia,Missing,workers,Card,1.0,1345.41
1919,10/5/2020,153107,Male,,Married,West Virginia,Platinum,workers,PayPal,0.0,651.96
1920,10/5/2020,153108,Female,75.0,Single,Tennessee,Platinum,Employees,Card,0.0,2870.69
1921,10/5/2020,153109,Female,27.0,Married,Minnesota,Basic,Employees,Card,1.0,2538.15
1922,10/6/2020,153110,Female,76.0,Single,Delaware,Basic,workers,Card,0.0,703.3
1923,10/6/2020,153111,Female,68.0,Married,Utah,Basic,Employees,PayPal,1.0,208.26
1924,10/6/2020,153112,Female,,Married,Vermont,Silver,workers,Card,0.0,1214.75
1925,10/6/2020,153113,Male,68.0,Single,Tennessee,Basic,Employees,Other,1.0,1095.55
1926,10/7/2020,153114,Male,72.0,Single,Nevada,Platinum,workers,Other,1.0,2563.19
1927,10/7/2020,153115,Male,74.0,Married,Alabama,Basic,Employees,Card,0.0,731.47
1928,10/7/2020,153116,Male,66.0,Married,Georgia,Silver,Employees,PayPal,0.0,208.14
1929,10/7/2020,153117,Male,52.0,Married,New York,Basic,self-employed,Card,1.0,1060.51
1930,10/7/2020,153118,Male,16.0,Married,New Hampshire,Platinum,Unemployment,Card,0.0,1938.48
1931,10/8/2020,153119,Male,26.0,Single,North Carolina,Basic,workers,PayPal,0.0,1955.97
1932,10/8/2020,153120,Male,65.0,Married,Missouri,Silver,Employees,Other,0.0,1296.92
1933,10/9/2020,153121,Male,32.0,Single,Missouri,Missing,workers,PayPal,1.0,599.19
1934,10/9/2020,153122,Male,39.0,Single,Indiana,Basic,Employees,PayPal,0.0,150.19
1935,10/9/2020,153123,Male,33.0,Married,Arkansas,Platinum,self-employed,PayPal,1.0,84.21
1936,10/10/2020,153124,Female,21.0,Married,Georgia,Platinum,Employees,PayPal,1.0,
1937,10/10/2020,153125,Female,63.0,Married,Delaware,Basic,self-employed,PayPal,1.0,1083.72
1938,10/11/2020,153126,Male,70.0,Married,Idaho,Gold,workers,Card,1.0,1224.93
1939,10/11/2020,153127,Male,25.0,Single,Wyoming,Basic,Employees,Other,1.0,2051.04
1940,10/11/2020,153128,Male,47.0,Married,West Virginia,Silver,workers,Card,1.0,196.97
1941,10/12/2020,153129,Male,43.0,Single,Pennsylvania,Basic,workers,Card,1.0,870.88
1942,10/12/2020,153130,Female,59.0,Married,Iowa,Silver,Employees,PayPal,0.0,2548.51
1943,10/12/2020,153131,Female,43.0,Single,North Carolina,Silver,self-employed,PayPal,0.0,177.74
1944,10/13/2020,153132,Female,71.0,Married,Georgia,Basic,self-employed,Card,1.0,164.79
1945,10/14/2020,153133,Female,27.0,Single,Florida,Platinum,Employees,Other,1.0,451.58
1946,10/14/2020,153134,Female,71.0,Married,Montana,Basic,Employees,Other,1.0,729.87
1947,10/14/2020,153135,Male,30.0,Married,South Dakota,Basic,self-employed,Other,1.0,780.98
1948,10/15/2020,153136,Male,72.0,Married,Rhode Island,Basic,Employees,Other,0.0,1208.48
1949,10/15/2020,153137,Male,21.0,Single,Florida,Missing,self-employed,Card,1.0,1938.48
1950,10/16/2020,153138,Female,29.0,Married,Maryland,Basic,Unemployment,PayPal,1.0,
1951,10/17/2020,153139,Female,47.0,Married,Maine,Basic,workers,PayPal,1.0,482.57
1952,10/17/2020,153140,Male,44.0,Married,Wisconsin,Silver,self-employed,Other,1.0,620.36
1953,10/17/2020,153141,Female,42.0,Single,Washington,Platinum,self-employed,PayPal,1.0,1281.68
1954,10/18/2020,153142,Female,43.0,Single,Maryland,Gold,,PayPal,0.0,2414.37
1955,10/18/2020,153143,Male,56.0,Married,Illinois,Gold,self-employed,Other,1.0,495.88
1956,10/18/2020,153144,Male,72.0,Single,South Dakota,Silver,Employees,Card,1.0,2716.94
1957,10/19/2020,153145,Female,75.0,Married,Virginia,Silver,workers,Other,1.0,31.41
1958,10/19/2020,153146,Female,56.0,Married,Massachusetts,Silver,self-employed,Card,0.0,316.1
1959,10/19/2020,153147,Female,16.0,Single,Kansas,Basic,self-employed,Card,0.0,1479.99
1960,10/19/2020,153148,Male,34.0,Married,Hawaii,Basic,workers,PayPal,1.0,153.55
1961,10/20/2020,153149,Female,27.0,Married,Rhode Island,Basic,,Card,0.0,1444.21
1962,10/20/2020,153150,Male,67.0,Married,Virginia,Basic,Employees,Card,0.0,2038.12
1963,10/20/2020,153151,Female,59.0,Single,California,Silver,self-employed,PayPal,1.0,
1964,10/20/2020,153152,Male,49.0,Married,Massachusetts,Basic,self-employed,Other,0.0,382.8
1965,10/21/2020,153153,Male,19.0,Single,Vermont,Basic,self-employed,PayPal,1.0,1967.6
1966,10/21/2020,153154,Female,26.0,Married,Wisconsin,Platinum,self-employed,PayPal,1.0,2520.52
1967,10/22/2020,153155,Male,75.0,Married,Oklahoma,Missing,Employees,PayPal,1.0,383.86
1968,10/22/2020,153156,Male,19.0,Married,Florida,Platinum,workers,Card,,1694.95
1969,10/22/2020,153157,Male,26.0,Single,South Dakota,Platinum,workers,Card,0.0,1220.65
1970,10/23/2020,153158,Female,68.0,Single,Illinois,Basic,Employees,Other,1.0,2485.02
1971,10/23/2020,153159,Female,66.0,Single,Maryland,Silver,Employees,Other,1.0,542.29
1972,10/23/2020,153160,Male,53.0,Single,Oregon,Basic,workers,Card,1.0,1858.83
1973,10/24/2020,153161,Male,73.0,Married,Texas,Missing,Employees,PayPal,0.0,
1974,10/24/2020,153162,Female,41.0,Married,Kentucky,Basic,self-employed,Card,0.0,932.17
1975,10/24/2020,153163,Female,63.0,Single,Illinois,Basic,Unemployment,PayPal,1.0,748.66
1976,10/24/2020,153164,Female,53.0,Single,Massachusetts,Basic,Unemployment,PayPal,0.0,2007.91
1977,10/24/2020,153165,Female,63.0,Single,North Carolina,Basic,self-employed,Other,1.0,1778.43
1978,10/24/2020,153166,Female,49.0,Single,New Hampshire,Platinum,workers,PayPal,0.0,2832.99
1979,10/24/2020,153167,Male,54.0,Married,Maine,Basic,workers,PayPal,0.0,2543.82
1980,10/24/2020,153168,Female,30.0,Married,Nebraska,Basic,self-employed,Card,0.0,2087.13
1981,10/25/2020,153169,Male,73.0,Single,Arkansas,Platinum,workers,PayPal,1.0,2756.36
1982,10/25/2020,153170,Male,57.0,Single,Ohio,Basic,workers,Other,1.0,1128.68
1983,10/25/2020,153171,Female,19.0,Single,Iowa,Missing,workers,Other,1.0,2440.45
1984,10/26/2020,153172,Female,43.0,Single,Delaware,Basic,Employees,Card,0.0,435.6
1985,10/26/2020,153173,Female,43.0,Married,Rhode Island,Basic,Employees,PayPal,1.0,
1986,10/26/2020,153174,Male,75.0,Single,Pennsylvania,Silver,Employees,PayPal,0.0,2922.89
1987,10/26/2020,153175,Female,19.0,Married,Michigan,Basic,Employees,Other,1.0,538.1
1988,10/27/2020,153176,Female,34.0,Single,North Dakota,Platinum,workers,Other,1.0,361.86
1989,10/27/2020,153177,Male,44.0,Single,Texas,Silver,workers,Card,1.0,242.61
1990,10/27/2020,153178,Female,47.0,Single,Delaware,Basic,self-employed,PayPal,0.0,613.13
1991,10/27/2020,153179,Female,24.0,Married,Nevada,Basic,Unemployment,PayPal,0.0,
1992,10/27/2020,153180,Male,42.0,Married,Delaware,Missing,self-employed,Card,1.0,190.93
1993,10/28/2020,153181,Female,66.0,Married,Hawaii,Basic,Unemployment,PayPal,1.0,783.81
1994,10/30/2020,153182,Female,22.0,Married,Florida,Gold,Employees,Other,1.0,1682.07
1995,10/30/2020,153183,Female,46.0,Married,Oklahoma,Basic,Employees,PayPal,1.0,2714.1
1996,10/30/2020,153184,Male,54.0,Married,Pennsylvania,Basic,Employees,PayPal,1.0,1545.32
1997,10/31/2020,153185,Female,50.0,Married,North Dakota,Basic,workers,Card,1.0,541.23
1998,10/31/2020,153186,Male,55.0,Single,New Hampshire,Basic,Employees,PayPal,1.0,1015.84
1999,11/1/2020,153187,Female,21.0,Married,Iowa,Silver,Employees,PayPal,,2551.32
2000,11/1/2020,153188,Female,,Married,Oregon,Basic,self-employed,Card,0.0,2094.06
2001,11/2/2020,153189,Female,,Married,Alabama,Gold,Employees,Other,0.0,1954.13
2002,11/4/2020,153190,Female,55.0,Single,Kansas,Basic,Employees,PayPal,0.0,299.81
2003,11/4/2020,153191,Female,,Married,Iowa,Gold,Employees,Card,0.0,732.77
2004,11/4/2020,153192,Female,60.0,Married,California,Basic,Unemployment,Other,0.0,2785.78
2005,11/6/2020,153193,Female,41.0,Married,Maine,Silver,Employees,Card,1.0,
2006,11/6/2020,153194,Female,57.0,Single,Iowa,Gold,workers,PayPal,1.0,
2007,11/6/2020,153195,Female,17.0,Married,Nevada,Platinum,Employees,Card,1.0,583.9
2008,11/6/2020,153196,Male,60.0,Single,South Dakota,Platinum,Employees,Card,1.0,
2009,11/7/2020,153197,Male,30.0,Single,Georgia,Basic,self-employed,Card,1.0,434.06
2010,11/7/2020,153198,Female,67.0,Single,California,Basic,workers,Card,1.0,2681.44
2011,11/8/2020,153199,Female,38.0,Married,Hawaii,Silver,Unemployment,Card,0.0,1350.37
2012,11/8/2020,153200,Male,15.0,Single,Ohio,Platinum,workers,PayPal,1.0,1801.22
2013,11/8/2020,153201,Female,60.0,Single,Alaska,Platinum,self-employed,Other,1.0,489.16
2014,11/8/2020,153202,Male,41.0,Single,Oregon,Platinum,self-employed,PayPal,1.0,523.59
2015,11/8/2020,153203,Male,36.0,Single,Massachusetts,Platinum,workers,PayPal,1.0,1820.75
2016,11/8/2020,153204,Female,35.0,Married,Vermont,Basic,Employees,Card,1.0,698.05
2017,11/9/2020,153205,Female,31.0,Married,North Dakota,Basic,Unemployment,PayPal,0.0,2779.17
2018,11/9/2020,153206,Female,20.0,Married,Nebraska,Silver,Employees,PayPal,0.0,1425.69
2019,11/10/2020,153207,Male,65.0,Married,Georgia,Platinum,Employees,Card,1.0,2457.43
2020,11/10/2020,153208,Female,43.0,Married,Iowa,Basic,Employees,Card,1.0,1267.55
2021,11/10/2020,153209,Male,67.0,Married,Arkansas,Gold,Unemployment,Other,1.0,735.56
2022,11/10/2020,153210,Male,28.0,Married,Hawaii,Platinum,Employees,PayPal,,2015.34
2023,11/10/2020,153211,Female,47.0,Married,Virginia,Platinum,self-employed,Card,1.0,456.3
2024,11/11/2020,153212,Female,54.0,Single,New Jersey,Platinum,Employees,PayPal,1.0,2033.16
2025,11/11/2020,153213,Male,64.0,Married,New Jersey,Basic,self-employed,Other,,1590.5
2026,11/11/2020,153214,Female,57.0,Single,South Carolina,Silver,Employees,PayPal,1.0,99.12
2027,11/12/2020,153215,Female,25.0,Married,Pennsylvania,Silver,Employees,Other,1.0,1208.41
2028,11/12/2020,153216,,37.0,Single,Minnesota,Platinum,Employees,Card,1.0,1368.19
2029,11/13/2020,153217,Male,19.0,Single,Nevada,Basic,Employees,Card,1.0,2888.8
2030,11/14/2020,153218,Male,67.0,Married,Hawaii,Missing,Unemployment,PayPal,0.0,869.06
2031,11/14/2020,153219,Female,68.0,Single,South Dakota,Gold,Employees,Other,1.0,2925.27
2032,11/15/2020,153220,Female,51.0,Married,Tennessee,Silver,Employees,PayPal,0.0,1305.12
2033,11/15/2020,153221,Male,53.0,Married,West Virginia,Basic,Employees,PayPal,0.0,2736.47
2034,11/16/2020,153222,Female,26.0,Married,Nevada,Basic,Employees,Card,,215.5
2035,11/16/2020,153223,Female,18.0,Single,Maryland,Platinum,Employees,Other,1.0,76.69
2036,11/16/2020,153224,Male,42.0,Married,Tennessee,Basic,self-employed,Other,1.0,2093.72
2037,11/17/2020,153225,Female,48.0,Married,Missouri,Gold,Employees,PayPal,1.0,145.99
2038,11/18/2020,153226,Female,20.0,Married,Nebraska,Missing,Employees,PayPal,1.0,1324.12
2039,11/20/2020,153227,Female,26.0,Married,Delaware,Platinum,Unemployment,Card,0.0,713.62
2040,11/20/2020,153228,Female,63.0,Single,Indiana,Basic,Employees,Other,1.0,2008.03
2041,11/21/2020,153229,Female,49.0,Married,Pennsylvania,Silver,Employees,Other,,
2042,11/21/2020,153230,Female,47.0,Single,Mississippi,Silver,Employees,Other,0.0,1613.49
2043,11/21/2020,153231,Male,32.0,Married,New Hampshire,Silver,Employees,Card,0.0,826.72
2044,11/21/2020,153232,Male,27.0,Single,Montana,Missing,Employees,PayPal,1.0,1012.94
2045,11/21/2020,153233,Male,,Married,Virginia,Basic,Employees,PayPal,0.0,1088.41
2046,11/22/2020,153234,Female,26.0,Married,New Hampshire,Basic,workers,Other,0.0,2417.1
2047,11/22/2020,153235,Female,20.0,Single,Tennessee,Platinum,workers,Other,0.0,774.8
2048,11/22/2020,153236,Male,45.0,Single,Kansas,Platinum,Employees,Card,1.0,1407.18
2049,11/22/2020,153237,Male,52.0,Married,Illinois,Silver,self-employed,Card,0.0,1148.69
2050,11/23/2020,153238,Female,25.0,Married,Delaware,Silver,workers,PayPal,1.0,1280.63
2051,11/24/2020,153239,Male,15.0,Married,Kentucky,Platinum,Employees,Card,1.0,1173.06
2052,11/24/2020,153240,Female,22.0,Single,Missouri,Platinum,workers,Card,0.0,2498.24
2053,11/25/2020,153241,Female,17.0,Married,Georgia,Basic,Employees,PayPal,0.0,1086.53
2054,11/25/2020,153242,Male,16.0,Married,New Mexico,Basic,workers,PayPal,1.0,139.78
2055,11/25/2020,153243,Male,20.0,Single,Connecticut,Gold,self-employed,PayPal,1.0,1079.45
2056,11/25/2020,153244,Male,39.0,Single,Florida,Basic,Unemployment,PayPal,0.0,861.01
2057,11/26/2020,153245,Male,,Married,South Carolina,Missing,workers,Other,1.0,104.03
2058,11/26/2020,153246,Male,31.0,Single,Oregon,Basic,self-employed,Other,1.0,1759.25
2059,11/26/2020,153247,Male,17.0,Married,Missouri,Basic,self-employed,Other,0.0,1764.83
2060,11/27/2020,153248,Male,24.0,Single,Texas,Gold,self-employed,Other,0.0,895.26
2061,11/27/2020,153249,Female,77.0,Single,Washington,Platinum,Employees,PayPal,0.0,439.56
2062,11/27/2020,153250,Male,25.0,Single,Hawaii,Silver,Employees,Card,0.0,473.88
2063,11/27/2020,153251,Female,58.0,Married,Arkansas,Gold,workers,Card,1.0,2602.81
2064,11/27/2020,153252,Male,47.0,Married,Iowa,Missing,Employees,PayPal,1.0,1166.14
2065,11/28/2020,153253,Male,62.0,Married,Tennessee,Platinum,self-employed,PayPal,0.0,926.8
2066,11/28/2020,153254,Female,59.0,Married,Montana,Platinum,Employees,PayPal,1.0,1385.15
2067,11/28/2020,153255,Female,30.0,Single,Arkansas,Basic,self-employed,PayPal,1.0,329.11
2068,11/28/2020,153256,Female,70.0,Single,North Carolina,Basic,workers,Other,,1032.03
2069,11/29/2020,153257,Male,22.0,Single,Arkansas,Silver,self-employed,Other,1.0,445.39
2070,11/29/2020,153258,Male,27.0,Married,Texas,Basic,Employees,Other,1.0,1778.9
2071,11/29/2020,153259,Male,56.0,Married,Illinois,Basic,self-employed,PayPal,1.0,2559.54
2072,11/30/2020,153260,Male,53.0,Single,Colorado,Gold,workers,Other,1.0,1367.36
2073,11/30/2020,153261,Male,76.0,Married,Idaho,Basic,Unemployment,Card,1.0,1845.62
2074,11/30/2020,153262,Male,46.0,Single,Kansas,Missing,Employees,Card,1.0,584.71
2075,12/1/2020,153263,Male,61.0,Married,Arizona,Basic,workers,PayPal,0.0,2412.48
2076,12/1/2020,153264,Female,72.0,Single,Delaware,Silver,Employees,Other,1.0,2710.98
2077,12/2/2020,153265,Male,74.0,Married,Indiana,Basic,self-employed,PayPal,0.0,2548.97
2078,12/2/2020,153266,Male,44.0,Married,Virginia,Basic,self-employed,Other,1.0,792.2
2079,12/3/2020,153267,Female,36.0,Married,Kentucky,Silver,Employees,Other,,1436.94
2080,12/3/2020,153268,Female,39.0,Married,Virginia,Silver,workers,PayPal,1.0,1275.22
2081,12/4/2020,153269,Female,64.0,Single,Arizona,Basic,Employees,Card,1.0,2563.32
2082,12/4/2020,153270,Female,56.0,Single,South Carolina,Platinum,self-employed,PayPal,0.0,114.48
2083,12/6/2020,153271,Female,61.0,Single,North Carolina,Basic,Employees,Other,0.0,220.16
2084,12/6/2020,153272,Female,65.0,Single,Georgia,Basic,workers,PayPal,1.0,20.25
2085,12/6/2020,153273,Female,69.0,Single,Indiana,Basic,workers,PayPal,0.0,1603.13
2086,12/7/2020,153274,Female,33.0,Married,Kansas,Basic,Unemployment,Other,0.0,1639.64
2087,12/7/2020,153275,Male,18.0,Married,Minnesota,Basic,Employees,Other,1.0,2444.11
2088,12/7/2020,153276,Male,48.0,Single,Iowa,Platinum,Unemployment,PayPal,1.0,1993.95
2089,12/7/2020,153277,Female,35.0,Married,Wisconsin,Basic,workers,Other,0.0,99.16
2090,12/7/2020,153278,Male,55.0,Married,Louisiana,Basic,Employees,PayPal,1.0,2546.7
2091,12/8/2020,153279,Male,65.0,Single,Arizona,Basic,Employees,PayPal,1.0,685.75
2092,12/8/2020,153280,Male,26.0,Married,Illinois,Basic,workers,PayPal,1.0,810.33
2093,12/8/2020,153281,Female,33.0,Single,Rhode Island,Gold,self-employed,Other,0.0,981.15
2094,12/8/2020,153282,Male,28.0,Single,Utah,Basic,Employees,Card,1.0,1642.31
2095,12/8/2020,153283,Female,68.0,Single,New York,Basic,self-employed,PayPal,1.0,617.11
2096,12/8/2020,153284,Male,38.0,Married,Colorado,Missing,workers,Other,0.0,292.11
2097,12/8/2020,153285,Female,78.0,Married,New Jersey,Platinum,Employees,Card,0.0,1123.54
2098,12/10/2020,153286,Female,78.0,Married,Massachusetts,Gold,Employees,PayPal,1.0,567.74
2099,12/10/2020,153287,Male,25.0,Single,Kansas,Basic,Employees,Other,1.0,
2100,12/10/2020,153288,Female,38.0,Married,Idaho,Silver,Employees,PayPal,1.0,
2101,12/10/2020,153289,Female,31.0,Single,North Carolina,Basic,workers,PayPal,0.0,1190.37
2102,12/10/2020,153290,Male,33.0,Married,California,Basic,Employees,Other,0.0,2621.91
2103,12/10/2020,153291,Male,39.0,Married,Arizona,Basic,Employees,PayPal,0.0,2442.77
2104,12/11/2020,153292,Female,49.0,Married,Connecticut,Platinum,Employees,Other,0.0,816.72
2105,12/11/2020,153293,Female,65.0,Single,Iowa,Basic,Employees,PayPal,1.0,2445.02
2106,12/11/2020,153294,Male,31.0,Married,Massachusetts,Gold,Employees,PayPal,1.0,1097.81
2107,12/11/2020,153295,Male,18.0,Married,North Dakota,Silver,self-employed,Other,1.0,1623.73
2108,12/11/2020,153296,Female,,Married,California,Platinum,self-employed,Card,1.0,1267.04
2109,12/12/2020,153297,Male,16.0,Married,Maryland,Gold,self-employed,Card,1.0,1810.74
2110,12/15/2020,153298,Female,35.0,Married,Hawaii,Basic,workers,Other,1.0,1851.58
2111,12/15/2020,153299,Male,40.0,Single,Maryland,Basic,workers,Other,1.0,862.93
2112,12/15/2020,153300,Female,22.0,Single,Wisconsin,Platinum,workers,Other,1.0,2752.98
2113,12/15/2020,153301,Male,76.0,Married,Ohio,Missing,Employees,Card,1.0,713.87
2114,12/16/2020,153302,Male,24.0,Single,Minnesota,Gold,workers,Other,0.0,2440.49
2115,12/17/2020,153303,Female,61.0,Single,Wyoming,Silver,Unemployment,PayPal,1.0,1999.03
2116,12/18/2020,153304,Male,34.0,Single,Pennsylvania,Basic,Unemployment,Card,1.0,1041.62
2117,12/18/2020,153305,Male,71.0,Single,Kansas,Silver,workers,PayPal,1.0,1736.68
2118,12/19/2020,153306,Female,54.0,Married,Pennsylvania,Gold,workers,Card,1.0,1464.56
2119,12/19/2020,153307,Female,50.0,Single,Idaho,Silver,workers,Other,1.0,
2120,12/19/2020,153308,Female,70.0,Single,Connecticut,Gold,Unemployment,Other,0.0,386.66
2121,12/19/2020,153309,Female,17.0,Single,Massachusetts,Basic,Employees,Card,0.0,1289.19
2122,12/20/2020,153310,Male,77.0,Married,Alaska,Gold,workers,Other,1.0,856.67
2123,12/20/2020,153311,Male,,Married,Tennessee,Missing,workers,PayPal,1.0,
2124,12/20/2020,153312,Female,59.0,Single,Oregon,Gold,Employees,PayPal,1.0,
2125,12/20/2020,153313,Male,52.0,Single,Montana,Gold,Unemployment,PayPal,1.0,2579.67
2126,12/20/2020,153314,Male,72.0,Married,Louisiana,Basic,self-employed,PayPal,1.0,1552.2
2127,12/21/2020,153315,Male,19.0,Married,Wisconsin,Basic,workers,Card,1.0,1573.94
2128,12/21/2020,153316,Female,24.0,Married,Maine,Basic,Employees,PayPal,1.0,417.25
2129,12/21/2020,153317,Male,63.0,Single,Massachusetts,Silver,Employees,Other,1.0,2622.91
2130,12/21/2020,153318,Male,,Single,Tennessee,Silver,workers,PayPal,0.0,2416.8
2131,12/22/2020,153319,Female,70.0,Single,Utah,Gold,Employees,Card,0.0,2407.4
2132,12/22/2020,153320,Female,51.0,Married,South Dakota,Basic,workers,Card,1.0,2771.84
2133,12/22/2020,153321,Male,78.0,Single,Illinois,Missing,Employees,Card,1.0,1664.96
2134,12/23/2020,153322,Male,55.0,Single,Texas,Missing,Employees,Other,1.0,813.32
2135,12/23/2020,153323,Male,54.0,Married,New York,Basic,self-employed,PayPal,0.0,1313.94
2136,12/24/2020,153324,Male,48.0,Married,Nebraska,Basic,workers,Other,0.0,2984.37
2137,12/24/2020,153325,Female,51.0,Married,Montana,Gold,workers,Other,1.0,145.65
2138,12/24/2020,153326,Female,53.0,Married,Delaware,Platinum,Employees,PayPal,1.0,
2139,12/25/2020,153327,Male,73.0,Married,Delaware,Gold,workers,Card,1.0,1954.17
2140,12/25/2020,153328,Female,15.0,Single,Hawaii,Silver,self-employed,PayPal,0.0,2085.21
2141,12/25/2020,153329,Female,64.0,Married,Oklahoma,Basic,self-employed,Card,1.0,612.08
2142,12/26/2020,153330,Female,65.0,Married,Maine,Basic,workers,PayPal,1.0,773.1
2143,12/26/2020,153331,Male,39.0,Single,Oklahoma,Basic,workers,Card,1.0,2757.0
2144,12/27/2020,153332,Male,67.0,Single,Oklahoma,Platinum,workers,Other,1.0,899.21
2145,12/27/2020,153333,Female,31.0,Married,New York,Silver,Employees,Other,1.0,191.21
2146,12/27/2020,153334,Female,60.0,Married,South Carolina,Platinum,workers,PayPal,1.0,2802.74
2147,12/28/2020,153335,Female,27.0,Single,Montana,Silver,Employees,PayPal,0.0,1767.95
2148,12/28/2020,153336,Male,69.0,Single,Vermont,Silver,Unemployment,Card,0.0,
2149,12/28/2020,153337,Female,29.0,Single,Wyoming,Platinum,workers,PayPal,,1720.27
2150,12/28/2020,153338,Female,56.0,Single,Connecticut,Platinum,Employees,PayPal,1.0,305.32
2151,12/29/2020,153339,Male,22.0,Married,South Dakota,Platinum,workers,PayPal,0.0,1849.77
2152,12/30/2020,153340,Female,72.0,Married,Iowa,Silver,Unemployment,PayPal,1.0,784.12
2153,12/30/2020,153341,Female,22.0,Single,Utah,Basic,workers,PayPal,1.0,1664.15
2154,12/30/2020,153342,Male,72.0,Married,Minnesota,Silver,Employees,PayPal,0.0,892.56
2155,12/31/2020,153343,Female,71.0,Married,Massachusetts,Basic,workers,Card,1.0,2040.65
2156,12/31/2020,153344,Female,54.0,Single,Hawaii,Platinum,self-employed,Card,1.0,2962.07
2157,12/31/2020,153345,,72.0,Married,Ohio,Basic,self-employed,Card,1.0,842.61
2158,1/1/2021,153346,Female,27.0,Single,New York,Basic,self-employed,PayPal,1.0,1901.82
2159,1/2/2021,153347,Female,58.0,Single,Virginia,Basic,Employees,PayPal,1.0,
2160,1/2/2021,153348,Male,70.0,Married,Rhode Island,Platinum,Employees,Other,1.0,2702.62
2161,1/3/2021,153349,Female,17.0,Married,Wyoming,Basic,Employees,Card,1.0,2548.3
2162,1/4/2021,153350,Female,33.0,Single,Arizona,Platinum,Employees,Other,1.0,1757.72
2163,1/4/2021,153351,Male,25.0,Married,Hawaii,Basic,workers,Card,1.0,2971.65
2164,1/4/2021,153352,Male,57.0,Single,Arizona,Platinum,workers,Other,1.0,1465.94
2165,1/4/2021,153353,Male,15.0,Married,New Hampshire,Missing,Employees,PayPal,1.0,2594.06
2166,1/4/2021,153354,Female,44.0,Married,Montana,Basic,workers,Other,0.0,2440.23
2167,1/4/2021,153355,Female,77.0,Single,Nebraska,Gold,Employees,Other,0.0,1786.14
