Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
9/29/2020,153091,Male,16,Married,Mississippi,Gold,Employees,Card,1,1342.6
9/29/2020,153092,Male,54,Married,Alaska,Basic,workers,Other,1,2977.82
9/29/2020,153093,Female,78,Single,Delaware,Silver,Employees,Other,0,1986.97
9/29/2020,153094,Female,48,Married,Connecticut,Gold,workers,Card,1,2559.26
10/1/2020,153095,Male,49,Single,South Carolina,Basic,Employees,PayPal,1,
10/1/2020,153096,Male,30,Single,Minnesota,Basic,workers,PayPal,0,1578.74
10/1/2020,153097,Female,66,Single,Utah,Missing,workers,Card,1,726
10/2/2020,153098,Female,60,Single,Kentucky,Basic,Employees,PayPal,,
10/2/2020,153099,Male,32,Single,Pennsylvania,Basic,Employees,PayPal,1,2403.94
10/2/2020,153100,Female,30,Married,New Mexico,Silver,self-employed,Card,1,2709.67
10/2/2020,153101,Male,55,Married,Indiana,Gold,workers,PayPal,1,
10/3/2020,153102,Female,47,Married,Alaska,Basic,workers,Other,1,2970
10/4/2020,153103,Female,35,Single,Georgia,Platinum,workers,Card,0,423.77
10/4/2020,153104,Male,37,Single,Rhode Island,Platinum,Employees,PayPal,1,1044.41
10/5/2020,153105,Male,27,Single,Connecticut,Silver,workers,PayPal,1,985.3
10/5/2020,153106,Female,30,Married,Virginia,Missing,workers,Card,1,1345.41
10/5/2020,153107,Male,,Married,West Virginia,Platinum,workers,PayPal,0,651.96
10/5/2020,153108,Female,75,Single,Tennessee,Platinum,Employees,Card,0,2870.69
10/5/2020,153109,Female,27,Married,Minnesota,Basic,Employees,Card,1,2538.15
10/6/2020,153110,Female,76,Single,Delaware,Basic,workers,Card,0,703.3
10/6/2020,153111,Female,68,Married,Utah,Basic,Employees,PayPal,1,208.26
10/6/2020,153112,Female,,Married,Vermont,Silver,workers,Card,0,1214.75
10/6/2020,153113,Male,68,Single,Tennessee,Basic,Employees,Other,1,1095.55
10/7/2020,153114,Male,72,Single,Nevada,Platinum,workers,Other,1,2563.19
10/7/2020,153115,Male,74,Married,Alabama,Basic,Employees,Card,0,731.47
10/7/2020,153116,Male,66,Married,Georgia,Silver,Employees,PayPal,0,208.14
10/7/2020,153117,Male,52,Married,New York,Basic,self-employed,Card,1,1060.51
10/7/2020,153118,Male,16,Married,New Hampshire,Platinum,Unemployment,Card,0,1938.48
10/8/2020,153119,Male,26,Single,North Carolina,Basic,workers,PayPal,0,1955.97
10/8/2020,153120,Male,65,Married,Missouri,Silver,Employees,Other,0,1296.92
10/9/2020,153121,Male,32,Single,Missouri,Missing,workers,PayPal,1,599.19
10/9/2020,153122,Male,39,Single,Indiana,Basic,Employees,PayPal,0,150.19
10/9/2020,153123,Male,33,Married,Arkansas,Platinum,self-employed,PayPal,1,84.21
10/10/2020,153124,Female,21,Married,Georgia,Platinum,Employees,PayPal,1,
10/10/2020,153125,Female,63,Married,Delaware,Basic,self-employed,PayPal,1,1083.72
10/11/2020,153126,Male,70,Married,Idaho,Gold,workers,Card,1,1224.93
10/11/2020,153127,Male,25,Single,Wyoming,Basic,Employees,Other,1,2051.04
10/11/2020,153128,Male,47,Married,West Virginia,Silver,workers,Card,1,196.97
10/12/2020,153129,Male,43,Single,Pennsylvania,Basic,workers,Card,1,870.88
10/12/2020,153130,Female,59,Married,Iowa,Silver,Employees,PayPal,0,2548.51
10/12/2020,153131,Female,43,Single,North Carolina,Silver,self-employed,PayPal,0,177.74
10/13/2020,153132,Female,71,Married,Georgia,Basic,self-employed,Card,1,164.79
10/14/2020,153133,Female,27,Single,Florida,Platinum,Employees,Other,1,451.58
10/14/2020,153134,Female,71,Married,Montana,Basic,Employees,Other,1,729.87
10/14/2020,153135,Male,30,Married,South Dakota,Basic,self-employed,Other,1,780.98
10/15/2020,153136,Male,72,Married,Rhode Island,Basic,Employees,Other,0,1208.48
10/15/2020,153137,Male,21,Single,Florida,Missing,self-employed,Card,1,1938.48
10/16/2020,153138,Female,29,Married,Maryland,Basic,Unemployment,PayPal,1,
10/17/2020,153139,Female,47,Married,Maine,Basic,workers,PayPal,1,482.57
10/17/2020,153140,Male,44,Married,Wisconsin,Silver,self-employed,Other,1,620.36
10/17/2020,153141,Female,42,Single,Washington,Platinum,self-employed,PayPal,1,1281.68
10/18/2020,153142,Female,43,Single,Maryland,Gold,,PayPal,0,2414.37
10/18/2020,153143,Male,56,Married,Illinois,Gold,self-employed,Other,1,495.88
10/18/2020,153144,Male,72,Single,South Dakota,Silver,Employees,Card,1,2716.94
10/19/2020,153145,Female,75,Married,Virginia,Silver,workers,Other,1,31.41
10/19/2020,153146,Female,56,Married,Massachusetts,Silver,self-employed,Card,0,316.1
10/19/2020,153147,Female,16,Single,Kansas,Basic,self-employed,Card,0,1479.99
10/19/2020,153148,Male,34,Married,Hawaii,Basic,workers,PayPal,1,153.55
10/20/2020,153149,Female,27,Married,Rhode Island,Basic,,Card,0,1444.21
10/20/2020,153150,Male,67,Married,Virginia,Basic,Employees,Card,0,2038.12
10/20/2020,153151,Female,59,Single,California,Silver,self-employed,PayPal,1,
10/20/2020,153152,Male,49,Married,Massachusetts,Basic,self-employed,Other,0,382.8
10/21/2020,153153,Male,19,Single,Vermont,Basic,self-employed,PayPal,1,1967.6
10/21/2020,153154,Female,26,Married,Wisconsin,Platinum,self-employed,PayPal,1,2520.52
10/22/2020,153155,Male,75,Married,Oklahoma,Missing,Employees,PayPal,1,383.86
10/22/2020,153156,Male,19,Married,Florida,Platinum,workers,Card,,1694.95
10/22/2020,153157,Male,26,Single,South Dakota,Platinum,workers,Card,0,1220.65
10/23/2020,153158,Female,68,Single,Illinois,Basic,Employees,Other,1,2485.02
10/23/2020,153159,Female,66,Single,Maryland,Silver,Employees,Other,1,542.29
10/23/2020,153160,Male,53,Single,Oregon,Basic,workers,Card,1,1858.83
10/24/2020,153161,Male,73,Married,Texas,Missing,Employees,PayPal,0,
10/24/2020,153162,Female,41,Married,Kentucky,Basic,self-employed,Card,0,932.17
10/24/2020,153163,Female,63,Single,Illinois,Basic,Unemployment,PayPal,1,748.66
10/24/2020,153164,Female,53,Single,Massachusetts,Basic,Unemployment,PayPal,0,2007.91
10/24/2020,153165,Female,63,Single,North Carolina,Basic,self-employed,Other,1,1778.43
10/24/2020,153166,Female,49,Single,New Hampshire,Platinum,workers,PayPal,0,2832.99
10/24/2020,153167,Male,54,Married,Maine,Basic,workers,PayPal,0,2543.82
10/24/2020,153168,Female,30,Married,Nebraska,Basic,self-employed,Card,0,2087.13
10/25/2020,153169,Male,73,Single,Arkansas,Platinum,workers,PayPal,1,2756.36
10/25/2020,153170,Male,57,Single,Ohio,Basic,workers,Other,1,1128.68
10/25/2020,153171,Female,19,Single,Iowa,Missing,workers,Other,1,2440.45
10/26/2020,153172,Female,43,Single,Delaware,Basic,Employees,Card,0,435.6
10/26/2020,153173,Female,43,Married,Rhode Island,Basic,Employees,PayPal,1,
10/26/2020,153174,Male,75,Single,Pennsylvania,Silver,Employees,PayPal,0,2922.89
10/26/2020,153175,Female,19,Married,Michigan,Basic,Employees,Other,1,538.1
10/27/2020,153176,Female,34,Single,North Dakota,Platinum,workers,Other,1,361.86
10/27/2020,153177,Male,44,Single,Texas,Silver,workers,Card,1,242.61
10/27/2020,153178,Female,47,Single,Delaware,Basic,self-employed,PayPal,0,613.13
10/27/2020,153179,Female,24,Married,Nevada,Basic,Unemployment,PayPal,0,
10/27/2020,153180,Male,42,Married,Delaware,Missing,self-employed,Card,1,190.93
10/28/2020,153181,Female,66,Married,Hawaii,Basic,Unemployment,PayPal,1,783.81
10/30/2020,153182,Female,22,Married,Florida,Gold,Employees,Other,1,1682.07
10/30/2020,153183,Female,46,Married,Oklahoma,Basic,Employees,PayPal,1,2714.1
10/30/2020,153184,Male,54,Married,Pennsylvania,Basic,Employees,PayPal,1,1545.32
10/31/2020,153185,Female,50,Married,North Dakota,Basic,workers,Card,1,541.23
10/31/2020,153186,Male,55,Single,New Hampshire,Basic,Employees,PayPal,1,1015.84
11/1/2020,153187,Female,21,Married,Iowa,Silver,Employees,PayPal,,2551.32
11/1/2020,153188,Female,,Married,Oregon,Basic,self-employed,Card,0,2094.06
11/2/2020,153189,Female,,Married,Alabama,Gold,Employees,Other,0,1954.13
11/4/2020,153190,Female,55,Single,Kansas,Basic,Employees,PayPal,0,299.81
11/4/2020,153191,Female,,Married,Iowa,Gold,Employees,Card,0,732.77
11/4/2020,153192,Female,60,Married,California,Basic,Unemployment,Other,0,2785.78
11/6/2020,153193,Female,41,Married,Maine,Silver,Employees,Card,1,
11/6/2020,153194,Female,57,Single,Iowa,Gold,workers,PayPal,1,
11/6/2020,153195,Female,17,Married,Nevada,Platinum,Employees,Card,1,583.9
11/6/2020,153196,Male,60,Single,South Dakota,Platinum,Employees,Card,1,
11/7/2020,153197,Male,30,Single,Georgia,Basic,self-employed,Card,1,434.06
11/7/2020,153198,Female,67,Single,California,Basic,workers,Card,1,2681.44
11/8/2020,153199,Female,38,Married,Hawaii,Silver,Unemployment,Card,0,1350.37
11/8/2020,153200,Male,15,Single,Ohio,Platinum,workers,PayPal,1,1801.22
11/8/2020,153201,Female,60,Single,Alaska,Platinum,self-employed,Other,1,489.16
11/8/2020,153202,Male,41,Single,Oregon,Platinum,self-employed,PayPal,1,523.59
11/8/2020,153203,Male,36,Single,Massachusetts,Platinum,workers,PayPal,1,1820.75
11/8/2020,153204,Female,35,Married,Vermont,Basic,Employees,Card,1,698.05
11/9/2020,153205,Female,31,Married,North Dakota,Basic,Unemployment,PayPal,0,2779.17
11/9/2020,153206,Female,20,Married,Nebraska,Silver,Employees,PayPal,0,1425.69
11/10/2020,153207,Male,65,Married,Georgia,Platinum,Employees,Card,1,2457.43
11/10/2020,153208,Female,43,Married,Iowa,Basic,Employees,Card,1,1267.55
11/10/2020,153209,Male,67,Married,Arkansas,Gold,Unemployment,Other,1,735.56
11/10/2020,153210,Male,28,Married,Hawaii,Platinum,Employees,PayPal,,2015.34
11/10/2020,153211,Female,47,Married,Virginia,Platinum,self-employed,Card,1,456.3
11/11/2020,153212,Female,54,Single,New Jersey,Platinum,Employees,PayPal,1,2033.16
11/11/2020,153213,Male,64,Married,New Jersey,Basic,self-employed,Other,,1590.5
11/11/2020,153214,Female,57,Single,South Carolina,Silver,Employees,PayPal,1,99.12
11/12/2020,153215,Female,25,Married,Pennsylvania,Silver,Employees,Other,1,1208.41
11/12/2020,153216,,37,Single,Minnesota,Platinum,Employees,Card,1,1368.19
11/13/2020,153217,Male,19,Single,Nevada,Basic,Employees,Card,1,2888.8
11/14/2020,153218,Male,67,Married,Hawaii,Missing,Unemployment,PayPal,0,869.06
11/14/2020,153219,Female,68,Single,South Dakota,Gold,Employees,Other,1,2925.27
11/15/2020,153220,Female,51,Married,Tennessee,Silver,Employees,PayPal,0,1305.12
11/15/2020,153221,Male,53,Married,West Virginia,Basic,Employees,PayPal,0,2736.47
11/16/2020,153222,Female,26,Married,Nevada,Basic,Employees,Card,,215.5
11/16/2020,153223,Female,18,Single,Maryland,Platinum,Employees,Other,1,76.69
11/16/2020,153224,Male,42,Married,Tennessee,Basic,self-employed,Other,1,2093.72
11/17/2020,153225,Female,48,Married,Missouri,Gold,Employees,PayPal,1,145.99
11/18/2020,153226,Female,20,Married,Nebraska,Missing,Employees,PayPal,1,1324.12
11/20/2020,153227,Female,26,Married,Delaware,Platinum,Unemployment,Card,0,713.62
11/20/2020,153228,Female,63,Single,Indiana,Basic,Employees,Other,1,2008.03
11/21/2020,153229,Female,49,Married,Pennsylvania,Silver,Employees,Other,,
11/21/2020,153230,Female,47,Single,Mississippi,Silver,Employees,Other,0,1613.49
11/21/2020,153231,Male,32,Married,New Hampshire,Silver,Employees,Card,0,826.72
11/21/2020,153232,Male,27,Single,Montana,Missing,Employees,PayPal,1,1012.94
11/21/2020,153233,Male,,Married,Virginia,Basic,Employees,PayPal,0,1088.41
11/22/2020,153234,Female,26,Married,New Hampshire,Basic,workers,Other,0,2417.1
11/22/2020,153235,Female,20,Single,Tennessee,Platinum,workers,Other,0,774.8
11/22/2020,153236,Male,45,Single,Kansas,Platinum,Employees,Card,1,1407.18
11/22/2020,153237,Male,52,Married,Illinois,Silver,self-employed,Card,0,1148.69
11/23/2020,153238,Female,25,Married,Delaware,Silver,workers,PayPal,1,1280.63
11/24/2020,153239,Male,15,Married,Kentucky,Platinum,Employees,Card,1,1173.06
11/24/2020,153240,Female,22,Single,Missouri,Platinum,workers,Card,0,2498.24
11/25/2020,153241,Female,17,Married,Georgia,Basic,Employees,PayPal,0,1086.53
11/25/2020,153242,Male,16,Married,New Mexico,Basic,workers,PayPal,1,139.78
11/25/2020,153243,Male,20,Single,Connecticut,Gold,self-employed,PayPal,1,1079.45
11/25/2020,153244,Male,39,Single,Florida,Basic,Unemployment,PayPal,0,861.01
11/26/2020,153245,Male,,Married,South Carolina,Missing,workers,Other,1,104.03
11/26/2020,153246,Male,31,Single,Oregon,Basic,self-employed,Other,1,1759.25
11/26/2020,153247,Male,17,Married,Missouri,Basic,self-employed,Other,0,1764.83
11/27/2020,153248,Male,24,Single,Texas,Gold,self-employed,Other,0,895.26
11/27/2020,153249,Female,77,Single,Washington,Platinum,Employees,PayPal,0,439.56
11/27/2020,153250,Male,25,Single,Hawaii,Silver,Employees,Card,0,473.88
11/27/2020,153251,Female,58,Married,Arkansas,Gold,workers,Card,1,2602.81
11/27/2020,153252,Male,47,Married,Iowa,Missing,Employees,PayPal,1,1166.14
11/28/2020,153253,Male,62,Married,Tennessee,Platinum,self-employed,PayPal,0,926.8
11/28/2020,153254,Female,59,Married,Montana,Platinum,Employees,PayPal,1,1385.15
11/28/2020,153255,Female,30,Single,Arkansas,Basic,self-employed,PayPal,1,329.11
11/28/2020,153256,Female,70,Single,North Carolina,Basic,workers,Other,,1032.03
11/29/2020,153257,Male,22,Single,Arkansas,Silver,self-employed,Other,1,445.39
11/29/2020,153258,Male,27,Married,Texas,Basic,Employees,Other,1,1778.9
11/29/2020,153259,Male,56,Married,Illinois,Basic,self-employed,PayPal,1,2559.54
11/30/2020,153260,Male,53,Single,Colorado,Gold,workers,Other,1,1367.36
11/30/2020,153261,Male,76,Married,Idaho,Basic,Unemployment,Card,1,1845.62
11/30/2020,153262,Male,46,Single,Kansas,Missing,Employees,Card,1,584.71
12/1/2020,153263,Male,61,Married,Arizona,Basic,workers,PayPal,0,2412.48
12/1/2020,153264,Female,72,Single,Delaware,Silver,Employees,Other,1,2710.98
12/2/2020,153265,Male,74,Married,Indiana,Basic,self-employed,PayPal,0,2548.97
12/2/2020,153266,Male,44,Married,Virginia,Basic,self-employed,Other,1,792.2
12/3/2020,153267,Female,36,Married,Kentucky,Silver,Employees,Other,,1436.94
12/3/2020,153268,Female,39,Married,Virginia,Silver,workers,PayPal,1,1275.22
12/4/2020,153269,Female,64,Single,Arizona,Basic,Employees,Card,1,2563.32
12/4/2020,153270,Female,56,Single,South Carolina,Platinum,self-employed,PayPal,0,114.48
12/6/2020,153271,Female,61,Single,North Carolina,Basic,Employees,Other,0,220.16
12/6/2020,153272,Female,65,Single,Georgia,Basic,workers,PayPal,1,20.25
12/6/2020,153273,Female,69,Single,Indiana,Basic,workers,PayPal,0,1603.13
12/7/2020,153274,Female,33,Married,Kansas,Basic,Unemployment,Other,0,1639.64
12/7/2020,153275,Male,18,Married,Minnesota,Basic,Employees,Other,1,2444.11
12/7/2020,153276,Male,48,Single,Iowa,Platinum,Unemployment,PayPal,1,1993.95
12/7/2020,153277,Female,35,Married,Wisconsin,Basic,workers,Other,0,99.16
12/7/2020,153278,Male,55,Married,Louisiana,Basic,Employees,PayPal,1,2546.7
12/8/2020,153279,Male,65,Single,Arizona,Basic,Employees,PayPal,1,685.75
12/8/2020,153280,Male,26,Married,Illinois,Basic,workers,PayPal,1,810.33
12/8/2020,153281,Female,33,Single,Rhode Island,Gold,self-employed,Other,0,981.15
12/8/2020,153282,Male,28,Single,Utah,Basic,Employees,Card,1,1642.31
12/8/2020,153283,Female,68,Single,New York,Basic,self-employed,PayPal,1,617.11
12/8/2020,153284,Male,38,Married,Colorado,Missing,workers,Other,0,292.11
12/8/2020,153285,Female,78,Married,New Jersey,Platinum,Employees,Card,0,1123.54
12/10/2020,153286,Female,78,Married,Massachusetts,Gold,Employees,PayPal,1,567.74
12/10/2020,153287,Male,25,Single,Kansas,Basic,Employees,Other,1,
12/10/2020,153288,Female,38,Married,Idaho,Silver,Employees,PayPal,1,
12/10/2020,153289,Female,31,Single,North Carolina,Basic,workers,PayPal,0,1190.37
12/10/2020,153290,Male,33,Married,California,Basic,Employees,Other,0,2621.91
12/10/2020,153291,Male,39,Married,Arizona,Basic,Employees,PayPal,0,2442.77
12/11/2020,153292,Female,49,Married,Connecticut,Platinum,Employees,Other,0,816.72
12/11/2020,153293,Female,65,Single,Iowa,Basic,Employees,PayPal,1,2445.02
12/11/2020,153294,Male,31,Married,Massachusetts,Gold,Employees,PayPal,1,1097.81
12/11/2020,153295,Male,18,Married,North Dakota,Silver,self-employed,Other,1,1623.73
12/11/2020,153296,Female,,Married,California,Platinum,self-employed,Card,1,1267.04
12/12/2020,153297,Male,16,Married,Maryland,Gold,self-employed,Card,1,1810.74
12/15/2020,153298,Female,35,Married,Hawaii,Basic,workers,Other,1,1851.58
12/15/2020,153299,Male,40,Single,Maryland,Basic,workers,Other,1,862.93
12/15/2020,153300,Female,22,Single,Wisconsin,Platinum,workers,Other,1,2752.98
12/15/2020,153301,Male,76,Married,Ohio,Missing,Employees,Card,1,713.87
12/16/2020,153302,Male,24,Single,Minnesota,Gold,workers,Other,0,2440.49
12/17/2020,153303,Female,61,Single,Wyoming,Silver,Unemployment,PayPal,1,1999.03
12/18/2020,153304,Male,34,Single,Pennsylvania,Basic,Unemployment,Card,1,1041.62
12/18/2020,153305,Male,71,Single,Kansas,Silver,workers,PayPal,1,1736.68
12/19/2020,153306,Female,54,Married,Pennsylvania,Gold,workers,Card,1,1464.56
12/19/2020,153307,Female,50,Single,Idaho,Silver,workers,Other,1,
12/19/2020,153308,Female,70,Single,Connecticut,Gold,Unemployment,Other,0,386.66
12/19/2020,153309,Female,17,Single,Massachusetts,Basic,Employees,Card,0,1289.19
12/20/2020,153310,Male,77,Married,Alaska,Gold,workers,Other,1,856.67
12/20/2020,153311,Male,,Married,Tennessee,Missing,workers,PayPal,1,
12/20/2020,153312,Female,59,Single,Oregon,Gold,Employees,PayPal,1,
12/20/2020,153313,Male,52,Single,Montana,Gold,Unemployment,PayPal,1,2579.67
12/20/2020,153314,Male,72,Married,Louisiana,Basic,self-employed,PayPal,1,1552.2
12/21/2020,153315,Male,19,Married,Wisconsin,Basic,workers,Card,1,1573.94
12/21/2020,153316,Female,24,Married,Maine,Basic,Employees,PayPal,1,417.25
12/21/2020,153317,Male,63,Single,Massachusetts,Silver,Employees,Other,1,2622.91
12/21/2020,153318,Male,,Single,Tennessee,Silver,workers,PayPal,0,2416.8
12/22/2020,153319,Female,70,Single,Utah,Gold,Employees,Card,0,2407.4
12/22/2020,153320,Female,51,Married,South Dakota,Basic,workers,Card,1,2771.84
12/22/2020,153321,Male,78,Single,Illinois,Missing,Employees,Card,1,1664.96
12/23/2020,153322,Male,55,Single,Texas,Missing,Employees,Other,1,813.32
12/23/2020,153323,Male,54,Married,New York,Basic,self-employed,PayPal,0,1313.94
12/24/2020,153324,Male,48,Married,Nebraska,Basic,workers,Other,0,2984.37
12/24/2020,153325,Female,51,Married,Montana,Gold,workers,Other,1,145.65
12/24/2020,153326,Female,53,Married,Delaware,Platinum,Employees,PayPal,1,
12/25/2020,153327,Male,73,Married,Delaware,Gold,workers,Card,1,1954.17
12/25/2020,153328,Female,15,Single,Hawaii,Silver,self-employed,PayPal,0,2085.21
12/25/2020,153329,Female,64,Married,Oklahoma,Basic,self-employed,Card,1,612.08
12/26/2020,153330,Female,65,Married,Maine,Basic,workers,PayPal,1,773.1
12/26/2020,153331,Male,39,Single,Oklahoma,Basic,workers,Card,1,2757
12/27/2020,153332,Male,67,Single,Oklahoma,Platinum,workers,Other,1,899.21
12/27/2020,153333,Female,31,Married,New York,Silver,Employees,Other,1,191.21
12/27/2020,153334,Female,60,Married,South Carolina,Platinum,workers,PayPal,1,2802.74
12/28/2020,153335,Female,27,Single,Montana,Silver,Employees,PayPal,0,1767.95
12/28/2020,153336,Male,69,Single,Vermont,Silver,Unemployment,Card,0,
12/28/2020,153337,Female,29,Single,Wyoming,Platinum,workers,PayPal,,1720.27
12/28/2020,153338,Female,56,Single,Connecticut,Platinum,Employees,PayPal,1,305.32
12/29/2020,153339,Male,22,Married,South Dakota,Platinum,workers,PayPal,0,1849.77
12/30/2020,153340,Female,72,Married,Iowa,Silver,Unemployment,PayPal,1,784.12
12/30/2020,153341,Female,22,Single,Utah,Basic,workers,PayPal,1,1664.15
12/30/2020,153342,Male,72,Married,Minnesota,Silver,Employees,PayPal,0,892.56
12/31/2020,153343,Female,71,Married,Massachusetts,Basic,workers,Card,1,2040.65
12/31/2020,153344,Female,54,Single,Hawaii,Platinum,self-employed,Card,1,2962.07
12/31/2020,153345,,72,Married,Ohio,Basic,self-employed,Card,1,842.61
1/1/2021,153346,Female,27,Single,New York,Basic,self-employed,PayPal,1,1901.82
1/2/2021,153347,Female,58,Single,Virginia,Basic,Employees,PayPal,1,
1/2/2021,153348,Male,70,Married,Rhode Island,Platinum,Employees,Other,1,2702.62
1/3/2021,153349,Female,17,Married,Wyoming,Basic,Employees,Card,1,2548.3
1/4/2021,153350,Female,33,Single,Arizona,Platinum,Employees,Other,1,1757.72
1/4/2021,153351,Male,25,Married,Hawaii,Basic,workers,Card,1,2971.65
1/4/2021,153352,Male,57,Single,Arizona,Platinum,workers,Other,1,1465.94
1/4/2021,153353,Male,15,Married,New Hampshire,Missing,Employees,PayPal,1,2594.06
1/4/2021,153354,Female,44,Married,Montana,Basic,workers,Other,0,2440.23
1/4/2021,153355,Female,77,Single,Nebraska,Gold,Employees,Other,0,1786.14
1/5/2021,153356,Male,52,Married,Arkansas,Silver,Employees,PayPal,1,1390.89
1/5/2021,153357,Male,30,Single,Washington,Platinum,Employees,PayPal,0,2836.21
1/6/2021,153358,Female,40,Married,West Virginia,Silver,self-employed,PayPal,1,52.16
1/6/2021,153359,Female,61,Married,Virginia,Silver,workers,Other,,
1/7/2021,153360,Female,,Single,Minnesota,Gold,Employees,PayPal,0,921
1/7/2021,153361,Male,70,Married,Maine,Basic,Employees,Card,1,379.72
1/7/2021,153362,Female,67,Married,Indiana,Gold,Employees,Card,0,1393.51
1/7/2021,153363,Female,69,Married,Massachusetts,Basic,Unemployment,PayPal,0,2099.17
1/7/2021,153364,Male,21,Married,Tennessee,Platinum,self-employed,Card,1,2899.22
1/8/2021,153365,Female,75,Married,New Mexico,Basic,workers,PayPal,1,751.7
1/8/2021,153366,Male,40,Single,Michigan,Basic,workers,Card,1,961.59
1/9/2021,153367,Female,32,Married,Kansas,Missing,Employees,Card,0,464.15
1/9/2021,153368,Female,65,Married,Georgia,Gold,workers,PayPal,,1154.5
1/9/2021,153369,Female,60,Married,Nevada,Platinum,Employees,PayPal,1,2634.69
1/9/2021,153370,Male,31,Married,Utah,Gold,Employees,Card,1,1624.83
1/9/2021,153371,Female,15,Married,Ohio,Silver,self-employed,PayPal,1,
1/10/2021,153372,Female,60,Single,New Jersey,Platinum,Employees,Other,1,857.15
1/11/2021,153373,Male,37,Married,Montana,Basic,Employees,Card,1,30.18
1/11/2021,153374,Female,59,Married,Maryland,Basic,self-employed,PayPal,0,2723.15
1/11/2021,153375,Male,44,Married,Utah,Basic,workers,Card,,186.96
1/11/2021,153376,Female,66,Married,Colorado,Basic,Employees,Other,0,1995.47
1/11/2021,153377,Female,74,Married,Missouri,Basic,self-employed,Card,,683.1
1/12/2021,153378,Male,24,Married,Illinois,Silver,Employees,Card,1,2904.41
1/12/2021,153379,Female,50,Married,Virginia,Basic,workers,Other,1,1943.56
1/13/2021,153380,Female,77,Married,New York,Basic,Unemployment,PayPal,1,388.48
1/14/2021,153381,Female,32,Married,Idaho,Silver,Employees,PayPal,1,658.71
1/14/2021,153382,Male,51,Married,Missouri,Platinum,Employees,Other,,1534.53
1/14/2021,153383,Male,55,Married,Iowa,Basic,Employees,PayPal,0,2762.96
1/15/2021,153384,Female,47,Married,Minnesota,Basic,Employees,PayPal,,165.28
1/15/2021,153385,Male,55,Married,Alabama,Silver,workers,PayPal,1,1450.74
1/15/2021,153386,Female,31,Married,Delaware,Silver,workers,Card,1,1050.09
1/16/2021,153387,Female,25,Married,Oregon,Basic,,PayPal,0,1049.48
1/17/2021,153388,Male,29,Married,New Mexico,Silver,Employees,PayPal,1,1143.58
1/17/2021,153389,Female,34,Single,Oregon,Basic,,Card,1,1499.17
1/19/2021,153390,Female,37,Married,Florida,Silver,Employees,Other,1,539.01
1/19/2021,153391,Male,16,Single,Delaware,Silver,self-employed,Card,1,1707.07
1/19/2021,153392,Female,16,Single,Tennessee,Gold,workers,Card,0,1357.78
1/19/2021,153393,Male,65,Married,California,Basic,workers,Other,0,146.27
1/20/2021,153394,Female,59,Single,Texas,Basic,workers,Card,1,344.74
1/20/2021,153395,Female,59,Married,Minnesota,Missing,Employees,PayPal,1,2767.44
1/21/2021,153396,Male,64,Single,Michigan,Platinum,self-employed,Card,1,1576.4
1/22/2021,153397,Female,74,Single,Maryland,Basic,Employees,Other,1,529.33
1/22/2021,153398,Female,73,Married,South Carolina,Platinum,workers,Other,1,518.79
1/23/2021,153399,Female,40,Married,New Mexico,Basic,workers,PayPal,1,68.17
1/23/2021,153400,Male,63,Single,Connecticut,Basic,Unemployment,PayPal,1,752.47
1/23/2021,153401,Female,77,Single,Arkansas,Silver,self-employed,Other,1,980.27
1/23/2021,153402,Male,73,Single,Connecticut,Silver,workers,Card,0,1901.51
1/24/2021,153403,Male,28,Single,Maine,Silver,Unemployment,Card,1,361.67
1/24/2021,153404,Female,30,Single,Missouri,Silver,self-employed,Other,1,1511.14
1/24/2021,153405,Female,16,Single,Connecticut,Gold,workers,PayPal,0,1922.05
1/24/2021,153406,Female,29,Married,Alabama,Basic,workers,Card,1,1728.28
1/25/2021,153407,Male,62,Married,Oregon,Basic,Employees,PayPal,1,1972.9
1/25/2021,153408,Female,59,Single,Connecticut,Platinum,Employees,Other,1,2743.95
1/25/2021,153409,Male,76,Single,Maryland,Gold,Unemployment,PayPal,0,2642.85
1/25/2021,153410,Male,62,Married,North Dakota,Silver,Employees,Other,1,197.81
1/25/2021,153411,Female,66,Single,Alabama,Platinum,self-employed,Other,1,2789.52
1/26/2021,153412,Male,78,Married,Texas,Gold,workers,Card,1,582.83
1/27/2021,153413,Male,71,Single,Idaho,Silver,workers,Other,1,1043.77
1/27/2021,153414,Female,57,Single,Connecticut,Gold,self-employed,PayPal,1,1361.9
1/28/2021,153415,Female,55,Single,Maine,Basic,workers,PayPal,0,1322.29
1/28/2021,153416,Male,45,Married,Washington,Basic,Unemployment,Other,1,2625.81
1/29/2021,153417,Male,26,Single,North Dakota,Basic,Employees,Other,1,411.3
1/30/2021,153418,Male,38,Single,Texas,Gold,workers,PayPal,1,2796.49
1/31/2021,153419,Female,78,Married,Arizona,Platinum,self-employed,PayPal,1,820.26
1/31/2021,153420,Male,54,Married,Idaho,Basic,Employees,PayPal,1,943.59
2/1/2021,153421,Male,17,Married,Iowa,Basic,Unemployment,PayPal,1,350.59
2/1/2021,153422,Female,77,Single,Pennsylvania,Basic,workers,Card,1,835.4
2/1/2021,153423,Female,16,Single,Maine,Basic,Unemployment,PayPal,0,61.1
2/2/2021,153424,Male,33,Married,South Dakota,Silver,Employees,PayPal,0,561.13
